1, 2, 3, 4, 5, 6, 7, 8, T1, T2, T3, T4, T5, T6, T7 ,T8, Player Y, Obstacle X, Time stamp 
798.9504, 773.7057, 768.8128, 766.2676, 763.6599, 760.9246, 760.5821, 760.3621, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.7333, 37.0400, 37.5200, 140, 767, 21489
796.1401, 772.2706, 768.5703, 766.1526, 763.7574, 760.9971, 760.7621, 760.4471, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 140, 752, 21639
794.9351, 771.9956, 768.3428, 766.1026, 763.6649, 760.9471, 760.6797, 760.4146, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 140, 734, 21787
794.7275, 771.7756, 768.2752, 766.1901, 763.6124, 760.9946, 760.7171, 760.4372, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.7333, 37.0400, 37.5200, 140, 719, 21939
794.7525, 771.9380, 768.3328, 766.2726, 763.7349, 761.0647, 760.7871, 760.4871, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.7867, 37.0400, 37.5200, 140, 704, 22087
794.8926, 771.9856, 768.5328, 766.3677, 764.0399, 761.3171, 761.0522, 760.6621, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.7333, 37.0400, 37.5200, 140, 686, 22240
794.1350, 771.4456, 768.2903, 766.3776, 763.8374, 761.2021, 760.9346, 760.5771, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.7867, 37.0400, 37.5200, 140, 671, 22388
792.6924, 770.8855, 768.0178, 766.3526, 763.7773, 761.1472, 760.9397, 760.6046, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 140, 647, 22612
790.1922, 770.0679, 767.5352, 766.1651, 763.6999, 761.1697, 760.9597, 760.6296, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 140, 629, 22762
789.1620, 769.7903, 767.4802, 766.0425, 763.9774, 761.4222, 761.1946, 760.6846, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 140, 614, 22910
788.0945, 769.2829, 767.1277, 765.9101, 763.6799, 761.3047, 761.0422, 760.5872, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.7333, 37.0400, 37.5200, 140, 599, 23063
786.9168, 768.7728, 766.8527, 765.7700, 763.5723, 761.1772, 761.0172, 760.5847, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 140, 581, 23212
786.6369, 768.6428, 766.6677, 765.6301, 763.5599, 761.1472, 760.9246, 760.5671, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 140, 566, 23361
787.2469, 768.9203, 766.6826, 765.6876, 763.6649, 761.2772, 761.0347, 760.6672, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 140, 551, 23512
