1, 2, 3, 4, 5, 6, 7, 8, T1, T2, T3, T4, T5, T6, T7 ,T8, Player Y, Obstacle X, Time stamp 
770.0829, 764.5049, 763.6424, 762.9849, 762.0373, 760.7122, 761.7248, 760.3321, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 1316, 16372
770.1130, 764.4275, 763.6899, 762.8599, 762.0422, 760.8022, 761.8398, 760.3921, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 1298, 16522
769.8929, 764.1949, 763.7424, 762.9998, 762.0298, 760.7246, 761.7573, 760.3221, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 1283, 16672
769.6829, 764.1274, 763.7599, 762.9648, 762.0397, 760.7197, 761.7997, 760.3321, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 1268, 16822
769.4229, 764.1249, 763.9149, 763.1198, 762.0947, 760.8096, 761.9123, 760.4421, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 1250, 16973
769.2954, 764.4650, 764.1249, 763.2024, 762.3073, 761.0372, 762.1072, 760.6546, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 1235, 17123
769.2879, 764.4349, 764.2274, 763.3123, 762.3873, 761.1621, 762.2148, 760.6896, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 1220, 17272
769.2178, 764.3124, 764.3125, 763.4949, 762.5048, 761.1547, 762.3047, 760.8071, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 1202, 17422
769.2329, 764.2874, 764.4099, 763.6523, 762.5823, 761.2147, 762.4448, 760.8647, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 1187, 17572
769.3254, 764.3524, 764.3699, 763.6849, 762.6373, 761.2547, 762.4473, 760.8972, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 1163, 17799
